unidade_da_federacao,bcg,hepatite_b_idade_<=_30_dias,rotavirus_humano,meningococo_c,hepatite_b,penta,pneumococica,poliomielite,poliomielite_4_anos,febre_amarela,hepatite_a,pneumococica(1º_ref),meningococo_c_(1º_ref),poliomielite(1º_ref),triplice_viral__d1,triplice_viral__d2,tetra_viral(src+vz),dtp,dtp_ref_(4_e_6_anos),triplice_bacte(dtp)(1º_ref),sarampo,haemophilus_influenzae_b,dupla_adulto_e_dtpa_gestante,dtpa_gestante,tetravalente(dtp/hib)(tetra),varicela,ano
Roraima,"187,4076355",0,0,0,"122,8961412",0,0,"134,1030378",0,"141,2869458",0,0,0,0,"25,34893268",0,0,"128,9922003",0,0,"135,7450739","112,3563218",0,0,0,0,2000
Pará,"103,5445039",0,0,0,"63,75391125",0,0,"109,2531816",0,"85,94561525",0,0,0,0,"10,13757518",0,0,"68,18868333",0,0,"111,8589846","77,60628095",0,0,0,0,2000
Amapá,"117,6780447",0,0,0,"87,61764293",0,0,"91,15746594",0,"92,80095519",0,0,0,0,"5,246523388",0,0,"85,72833263",0,0,"97,78058716","56,91108302",0,0,0,0,2000
Tocantins,"110,2345792",0,0,0,"94,71490143",0,0,"106,0446548",0,"100,646506",0,0,0,0,"0,1692717712",0,0,"100,4592666",0,0,"102,8757154","78,84900728",0,0,0,0,2000
Maranhão,"122,276452",0,0,0,"64,92881402",0,0,"80,98183427",0,"99,62813852",0,0,0,0,"82,65887243",0,0,"73,67055772",0,0,"103,2200505","25,16662543",0,0,0,0,2000
Piauí,"112,58107",0,0,0,"91,90617284",0,0,"99,33662551",0,"68,88395062",0,0,0,0,"72,24918011",0,0,"91,4436214",0,0,"101,9226337","66,13004115",0,0,0,0,2000
Ceará,"113,3828168",0,0,0,"96,8445492",0,0,"101,3918692",0,"27,20594271",0,0,0,0,"85,1923578",0,0,"99,03260984",0,0,"111,0417326","77,32144323",0,0,0,0,2000
Rio Grande do Norte,"103,367063",0,0,0,"86,43959666",0,0,"86,79225221",0,"3,664782293",0,0,0,0,"46,54521611",0,0,"88,30743058",0,0,"101,4301157","56,30083822",0,0,0,0,2000
Paraíba,"101,5524132",0,0,0,"89,15825951",0,0,"91,8858117",0,"0,2836542492",0,0,0,0,"67,12087789",0,0,"89,31895034",0,0,"93,34181036","78,81396194",0,0,0,0,2000
Pernambuco,"124,7631521",0,0,0,"93,2219883",0,0,"114,077456",0,"9,006340424",0,0,0,0,"29,20756934",0,0,"94,54454209",0,0,"115,0144434","78,71918529",0,0,0,0,2000
Alagoas,"116,0062856",0,0,0,"82,27985666",0,0,"94,25042589",0,"1,352581801",0,0,0,0,"11,12718964",0,0,"87,80620337",0,0,"99,60641485","67,62909005",0,0,0,0,2000
Sergipe,"114,803989",0,0,0,"101,4762232",0,0,"101,8987031",0,"10,14442916",0,0,0,0,"94,07791315",0,0,"100,4789743",0,0,"112,0603262","94,64040086",0,0,0,0,2000
Bahia,"109,9541331",0,0,0,"80,18012891",0,0,"95,24524923",0,"77,05139441",0,0,0,0,"76,29860988",0,0,"88,47258421",0,0,"104,3086016","69,6060913",0,0,0,0,2000
Minas Gerais,"112,7200327",0,0,0,"111,3113389",0,0,"106,6973519",0,"46,57804291",0,0,0,0,"92,69855007",0,0,"105,4300725",0,0,"108,9085045","96,70749618",0,0,0,0,2000
Espírito Santo,"106,1344754",0,0,0,"97,75417559",0,0,"108,5259101",0,"45,98715203",0,0,0,0,"68,74175589",0,0,"100,1404711",0,0,"103,7892934","92,25182013",0,0,0,0,2000
Rio de Janeiro,"109,0904528",0,0,0,"84,26668726",0,0,"93,98293634",0,"5,295525615",0,0,0,0,"89,40894877",0,0,"91,18673513",0,0,"101,2612439","92,12948307",0,0,0,0,2000
São Paulo,"110,6952074",0,0,0,"97,23784592",0,0,"102,3465417",0,"8,554213884",0,0,0,0,"105,3805264",0,0,"100,3516608",0,0,"108,0453692","115,4347614",0,0,0,0,2000
Paraná,"111,1728075",0,0,0,"99,61142424",0,0,"104,4192827",0,"0,3172160805",0,0,0,0,"91,11516226",0,0,"103,9560023",0,0,"110,3215088","107,5680286",0,0,0,0,2000
Santa Catarina,"106,2313476",0,0,0,"96,26161325",0,0,"102,5688886",0,"0,557857994",0,0,0,0,"95,57088171",0,0,"103,0845645",0,0,"107,0328071","106,9305156",0,0,0,0,2000
Rio Grande do Sul,"102,8808447",0,0,0,"94,77079431",0,0,"97,3704016",0,"0,333863365",0,0,0,0,"79,75373333",0,0,"97,50621042",0,0,"95,97213656","77,57966036",0,0,0,0,2000
Mato Grosso do Sul,"121,5841731",0,0,0,"96,98676151",0,0,"112,6284331",0,"109,7584469",0,0,0,0,"114,7747481",0,0,"98,84163209",0,0,"118,8648488","64,89330172",0,0,0,0,2000
Mato Grosso,"113,3327073",0,0,0,"81,55507559",0,0,"125,4634238",0,"111,4677435",0,0,0,0,"61,41457777",0,0,"93,94309325",0,0,"117,8796131","74,87839234",0,0,0,0,2000
Goiás,"108,7620214",0,0,0,"90,706979",0,0,"107,1151836",0,"143,046861",0,0,0,0,"82,18881628",0,0,"96,90373389",0,0,"111,7611663","85,97654312",0,0,0,0,2000
Distrito Federal,"128,7408056",0,0,0,"86,8287804",0,0,"99,52907837",0,"5,64897585",0,0,0,0,"101,9607843",0,0,"99,44572941",0,0,"0,02500468838","107,2576108",0,0,0,0,2000
Rondônia,"114,3613394",0,0,0,"98,90227664",0,0,"104,7708746",0,"114,2476698",0,0,0,0,"93,84565182",0,0,"104,504563",0,0,"103,3743626","103,2444545",0,0,0,0,2001
Acre,"134,9600591",0,0,0,"77,98885682",0,0,"113,9088407",0,"102,4635833",0,0,0,0,"67,8226601",0,0,"79,11660066",0,0,"96,80472578","63,22078271",0,0,0,0,2001
Amazonas,"108,3120811",0,0,0,"66,13012777",0,0,"89,99500199",0,"98,87096154",0,0,0,0,"27,69027538",0,0,"72,37123707",0,0,"94,82257052","65,480386",0,0,0,0,2001
Roraima,"104,6775706",0,0,0,"77,18512345",0,0,"85,58183144",0,"92,32211689",0,0,0,0,"61,92528736",0,0,"81,26888218",0,0,"84,90467757","74,14313991",0,0,0,0,2001
Pará,"118,3429819",0,0,0,"73,64367542",0,0,"107,7357992",0,"100,1944736",0,0,0,0,"47,94362186",0,0,"83,93081376",0,0,"124,3014727","76,39270788",0,0,0,0,2001
Amapá,"181,4087207",0,0,0,"156,2666849",0,0,"155,055103",0,"178,0888493",0,0,0,0,"131,6757972",0,0,"156,4104319",0,0,"163,8168252","148,032035",0,0,0,0,2001
Tocantins,"122,0797668",0,0,0,"100,1083991",0,0,"118,4427915",0,"106,2497664",0,0,0,0,"82,17036954",0,0,"106,3207865",0,0,"108,3691549","99,65985123",0,0,0,0,2001
Maranhão,"122,4653854",0,0,0,"75,45489438",0,0,"96,44898075",0,"93,76012851",0,0,0,0,"80,13450249",0,0,"83,63517471",0,0,"103,2439655","70,53492736",0,0,0,0,2001
Piauí,"116,5206295",0,0,0,"95,29391748",0,0,"106,3870693",0,"61,17566993",0,0,0,0,"95,28271072",0,0,"99,80263718",0,0,"103,5133986","91,45555083",0,0,0,0,2001
Ceará,"118,8123634",0,0,0,"107,3294839",0,0,"112,5877173",0,"5,381918855",0,0,0,0,"109,9350645",0,0,"109,9454631",0,0,"114,1469229","106,7757833",0,0,0,0,2001
Rio Grande do Norte,"107,275241",0,0,0,"88,02593229",0,0,"91,46177416",0,"2,731484941",0,0,0,0,"39,50451009",0,0,"92,02227038",0,0,"96,79209327","81,27008445",0,0,0,0,2001
Paraíba,"121,5220912",0,0,0,"96,63826116",0,0,"103,8672862",0,"0,4147305009",0,0,0,0,"95,41954041",0,0,"102,7956468",0,0,"107,2592974","92,32748573",0,0,0,0,2001
Pernambuco,"118,7829446",0,0,0,"87,17679965",0,0,"104,6057001",0,"7,775089731",0,0,0,0,"69,88114764",0,0,"89,58811951",0,0,"105,8646809","77,65095886",0,0,0,0,2001
Alagoas,"110,9957506",0,0,0,"76,9431301",0,0,"86,4666526",0,"0,2727464513",0,0,0,0,"59,09097917",0,0,"83,95617974",0,0,"92,68105241","77,00792622",0,0,0,0,2001
Sergipe,"112,2913162",0,0,0,"92,73717772",0,0,"101,5263726",0,"3,379107775",0,0,0,0,"102,2229318",0,0,"100,866116",0,0,"105,5105064","95,78992293",0,0,0,0,2001
Bahia,"117,456139",0,0,0,"92,96150191",0,0,"108,3026596",0,"88,06363047",0,0,0,0,"104,797099",0,0,"100,0388451",0,0,"102,45101","90,33210638",0,0,0,0,2001
Minas Gerais,"102,8644861",0,0,0,"94,12604617",0,0,"99,22237111",0,"83,62115226",0,0,0,0,"101,8944618",0,0,"97,24723138",0,0,"101,652226","95,78548991",0,0,0,0,2001
Espírito Santo,"106,575928",0,0,0,"98,52155482",0,0,"109,8236026",0,"21,89290031",0,0,0,0,"99,74817987",0,0,"101,3137842",0,0,"102,2509503","94,0459299",0,0,0,0,2001
Rio de Janeiro,"106,7883911",0,0,0,"86,26349589",0,0,"94,07171394",0,"1,686779807",0,0,0,0,"90,78176273",0,0,"91,76544392",0,0,"100,3157295","89,09598177",0,0,0,0,2001
São Paulo,"111,0250841",0,0,0,"95,99755586",0,0,"103,3420187",0,"7,359817892",0,0,0,0,"105,128799",0,0,"101,7658307",0,0,"107,0413193","101,4346682",0,0,0,0,2001
Paraná,"112,3766934",0,0,0,"101,4509823",0,0,"105,7566989",0,"0,2540863056",0,0,0,0,"101,3563914",0,0,"105,6389224",0,0,"107,6728086","103,8393935",0,0,0,0,2001
Santa Catarina,"104,2728542",0,0,0,"98,88410848",0,0,"105,6748135",0,"3,222803692",0,0,0,0,"101,085134",0,0,"105,0379721",0,0,"105,9007163","105,0186739",0,0,0,0,2001
Rio Grande do Sul,"104,4772402",0,0,0,"93,66336634",0,0,"98,15119248",0,"1,961516906",0,0,0,0,"22,84757157",0,0,"98,35108039",0,0,"100,4003985","97,89588393",0,0,0,0,2001
Mato Grosso do Sul,"120,0034941",0,0,0,"97,81371668",0,0,"111,2883099",0,"109,3590895",0,0,0,0,"99,92590397",0,0,"105,2585604",0,0,"105,5979834","106,1495458",0,0,0,0,2001
Mato Grosso,"115,5396632",0,0,0,"88,93905192",0,0,"117,5413013",0,"110,6094808",0,0,0,0,"88,60994511",0,0,"100,8150383",0,0,"116,172916","94,24079586",0,0,0,0,2001
Goiás,"110,4210594",0,0,0,"91,28404837",0,0,"101,0790051",0,"101,7223202",0,0,0,0,"95,70660952",0,0,"97,72795731",0,0,"101,2543569","96,62851241",0,0,0,0,2001
Distrito Federal,"122,9063146",0,0,0,"91,42692628",0,0,"97,51124949",0,"0,6504446482",0,0,0,0,"102,2170824",0,0,"100,2836365",0,0,"0,04478471348","101,9342731",0,0,0,0,2001
Rondônia,"102,4331133",0,0,0,"92,68471571",0,0,"98,27162856",0,"100,2295992",0,0,0,0,"94,93780457",0,0,"33,13881182",0,0,"96,16696961","33,57887688",0,0,"65,36241589",0,2002
Acre,"132,9103535",0,0,0,"84,91161616",0,0,"122,3484848",0,"101,1805556",0,0,0,0,"104,5579647",0,0,"29,64646465",0,0,"80,07575758","15,47348485",0,0,"67,65782828",0,2002
Amazonas,"107,7783356",0,0,0,"66,06376302",0,0,"91,89280783",0,"89,94351701",0,0,0,0,"71,26894458",0,0,"40,13555918",0,0,"84,27262458","34,71444709",0,0,"32,07606376",0,2002
Roraima,"116,9076752",0,0,0,"85,19466073",0,0,"93,31479422",0,"103,8932147",0,0,0,0,"75,25783936",0,0,"27,49721913",0,0,"93,31479422","20,62291435",0,0,"68,36484983",0,2002
Pará,"127,03527",0,0,0,"85,49715891",0,0,"118,447462",0,"95,47450613",0,0,0,0,"120,3407771",0,0,"65,42856781",0,0,"116,8636657","42,20630481",0,0,"33,13380326",0,2002
Amapá,"129,0504367",0,0,0,"90,7227388",0,0,"94,26599042",0,"98,98562975",0,0,0,0,"89,81449791",0,0,"30,11411665",0,0,"54,55057763","28,85319808",0,0,"64,65905889",0,2002
Tocantins,"113,0590996",0,0,0,"95,97081684",0,0,"106,5368822",0,"108,5936354",0,0,0,0,"88,48091102",0,0,"24,50139317",0,0,"98,91479689","20,1422496",0,0,"75,77357384",0,2002
Maranhão,"118,9384903",0,0,0,"79,78374054",0,0,"96,78136885",0,"98,69626844",0,0,0,0,"83,40266315",0,0,"44,48124395",0,0,"100,9795529","31,38147831",0,0,"48,29350099",0,2002
Piauí,"109,5633254",0,0,0,"93,40855808",0,0,"106,3536238",0,"81,72679586",0,0,0,0,"95,21999932",0,0,"71,7772268",0,0,"97,87987654","65,92959908",0,0,"24,18661134",0,2002
Ceará,"110,691653",0,0,0,"100,3525554",0,0,"103,9217049",0,"0,7739791373",0,0,0,0,"104,1068447",0,0,"37,63244521",0,0,"105,7767276","31,35468463",0,0,"69,8710456",0,2002
Rio Grande do Norte,"114,244934",0,0,0,"97,5867185",0,0,"94,41658685",0,"1,763479633",0,0,0,0,"75,34937598",0,0,"40,14686273",0,0,"93,58837118","30,82239375",0,0,"60,77901102",0,2002
Paraíba,"112,7983657",0,0,0,"96,61113698",0,0,"100,6579441",0,"0,1051508915",0,0,0,0,"96,56151226",0,0,"56,68984993",0,0,"101,4646017","51,17093028",0,0,"46,18527587",0,2002
Pernambuco,"123,8611241",0,0,0,"97,84304051",0,0,"103,7705139",0,"8,11006517",0,0,0,0,"84,6448224",0,0,"38,80348343",0,0,"107,2923943","28,95426554",0,0,"62,18720563",0,2002
Alagoas,"122,1406947",0,0,0,"95,02632246",0,0,"98,4847807",0,"0,1476444007",0,0,0,0,"97,43069435",0,0,"41,63273828",0,0,"103,0617571","36,50545091",0,0,"61,0785498",0,2002
Sergipe,"105,1294498",0,0,0,"101,3942826",0,0,"103,2659115",0,"0,2939590076",0,0,0,0,"103,4820375",0,0,"43,57605178",0,0,"108,6893204","41,05987055",0,0,"65,26429342",0,2002
Bahia,"107,1924505",0,0,0,"83,8245576",0,0,"93,09768527",0,"87,17906536",0,0,0,0,"88,34616102",0,0,"57,04831732",0,0,"93,03188128","42,81035366",0,0,"35,69268043",0,2002
Minas Gerais,"97,28780458",0,0,0,"90,2476905",0,0,"91,00502201",0,"68,61615723",0,0,0,0,"98,80010823",0,0,"35,85591171",0,0,"74,61342923","34,65806932",0,0,"55,37231074",0,2002
Espírito Santo,"108,5845014",0,0,0,"102,6908272",0,0,"114,875808",0,"4,125208802",0,0,0,0,"101,0405353",0,0,"31,93768611",0,0,"100,0490232","26,91916624",0,0,"74,45348246",0,2002
Rio de Janeiro,"110,331091",0,0,0,"89,02894893",0,0,"111,6092885",0,"0,3798416896",0,0,0,0,"96,23435798",0,0,"67,11914626",0,0,"98,25367568","60,99344536",0,0,"42,16113556",0,2002
São Paulo,"108,9873172",0,0,0,"93,82396907",0,0,"95,88526856",0,"8,699910567",0,0,0,0,"105,1309612",0,0,"33,08387296",0,0,"100,3723441","33,00985371",0,0,"64,73504803",0,2002
Paraná,"106,7839926",0,0,0,"99,44950461",0,0,"102,6664809",0,"0,4978077081",0,0,0,0,"101,7182213",0,0,"53,27874809",0,0,"98,34730263","52,4950946",0,0,"50,74610596",0,2002
Santa Catarina,"102,7621603",0,0,0,"98,8825382",0,0,"99,09716552",0,"4,950425755",0,0,0,0,"91,37936906",0,0,"36,75376181",0,0,"99,76554298","36,30351102",0,0,"64,56083051",0,2002
Rio Grande do Sul,"103,6834749",0,0,0,"90,05931947",0,0,"93,52187607",0,"3,449030987",0,0,0,0,"86,54461673",0,0,"36,23897824",0,0,"96,07048776","34,38081682",0,0,"60,49362042",0,2002
Mato Grosso do Sul,"114,9375203",0,0,0,"97,29546991",0,0,"114,3390179",0,"107,7329527",0,0,0,0,"100,2221224",0,0,"52,27255653",0,0,"99,8622693","49,30007763",0,0,"54,53133999",0,2002
Mato Grosso,"112,3063953",0,0,0,"88,39548288",0,0,"111,6123593",0,"106,4443399",0,0,0,0,"94,63705523",0,0,"45,47896326",0,0,"102,8388817","39,84433204",0,0,"59,20283888",0,2002
Goiás,"112,8119641",0,0,0,"90,88633483",0,0,"99,2799395",0,"102,4126288",0,0,0,0,"99,17595421",0,0,"71,17521117",0,0,"102,1963976","60,43288844",0,0,"28,43599876",0,2002
Distrito Federal,"116,8911985",0,0,0,"92,16795127",0,0,"97,23356405",0,"0,1986942946",0,0,0,0,"99,9210936",0,0,"17,32788926",0,0,0,"18,2471233",0,0,"83,10006769",0,2002
Rondônia,"97,41943566",0,0,0,"86,74955373",0,0,"93,96511227",0,"93,85550092",0,0,0,0,"115,2368355",0,0,"0,3382293069",0,0,"7,823118599","0,3726785882",0,0,"92,77504619",0,2003
Acre,"121,0710711",0,0,0,"94,58208208",0,0,"131,6504004",0,"95,36411411",0,0,0,0,"99,40025253",0,0,"3,153153153",0,0,0,"0,6381381381",0,0,"104,5795796",0,2003
Amazonas,"109,8886272",0,0,0,"68,57030713",0,0,"85,63070356",0,"84,35261505",0,0,0,0,"91,30260277",0,0,"2,553723874",0,0,"5,388332843","1,71106859",0,0,"76,78588951",0,2003
Roraima,"105,4160512",0,0,0,"78,4145741",0,0,"86,45987198",0,"96,16937469",0,0,0,0,"110,2224694",0,0,"1,870999508",0,0,"10,43820778","0,521910389",0,0,"84,51009355",0,2003
Pará,"122,872314",0,0,0,"86,50043473",0,0,"118,5206807",0,"99,85157123",0,0,0,0,"124,9767102",0,0,"2,466153273",0,0,0,"0,7582908955",0,0,"106,4700037",0,2003
Amapá,"123,5505283",0,0,0,"86,50094825",0,0,"98,43538336",0,"97,88675156",0,0,0,0,"114,5040857",0,0,0,0,0,"0,8331075589",0,0,0,"93,9176375",0,2003
Tocantins,"102,0908928",0,0,0,"96,6660679",0,0,"102,044189",0,"101,3292617",0,0,0,0,"115,0323758",0,0,"0,6466678642",0,0,"4,052451949","0,3377043291",0,0,"100,5281121",0,2003
Maranhão,"119,8796475",0,0,0,"84,9559424",0,0,"99,5098549",0,"97,71635365",0,0,0,0,"102,3231027",0,0,"0,4859854551",0,0,"24,55925071","2,710703466",0,0,"90,80925937",0,2003
Piauí,"101,9058446",0,0,0,"88,93105524",0,0,"103,7247559",0,"85,47545807",0,0,0,0,"111,5835529",0,0,"2,285341715",0,0,"7,220476127","3,151330748",0,0,"91,17293032",0,2003
Ceará,"103,2041933",0,0,0,"97,21837877",0,0,"98,77591214",0,"0,1676576543",0,0,0,0,"119,1128593",0,0,"0,2418259103",0,0,"3,599965097","0,7878039964",0,0,"99,83171908",0,2003
Rio Grande do Norte,"113,3244122",0,0,0,"97,57790097",0,0,"97,36570445",0,"2,014911107",0,0,0,0,"116,8028246",0,0,"2,548269929",0,0,"2,936341044","2,385777098",0,0,"96,7577901",0,2003
Paraíba,"109,5228151",0,0,0,"94,77319172",0,0,"98,24132222",0,"0,2983338057",0,0,0,0,"108,3361268",0,0,"2,726770984",0,0,"0,01939169737","1,81237787",0,0,"95,68609317",0,2003
Pernambuco,"126,0118541",0,0,0,"101,5790133",0,0,"113,8109272",0,"8,57150392",0,0,0,0,"119,5894984",0,0,0,0,0,"5,376556762",0,0,0,"113,0507592",0,2003
Alagoas,"115,7426137",0,0,0,"94,87796595",0,0,"100,7471171",0,"0,02657728823",0,0,0,0,"99,04684219",0,0,"2,01839739",0,0,"2,899877449","0,9641649564",0,0,"100,2303365",0,2003
Sergipe,"104,7391823",0,0,0,"102,7112027",0,0,"107,7892853",0,"0,4310812276",0,0,0,0,"132,4595469",0,0,0,0,0,"2,388569569","0,05693525648",0,0,"108,0848064",0,2003
Bahia,"106,676548",0,0,0,"85,32108052",0,0,"92,0698855",0,"88,79089932",0,0,0,0,"107,7861195",0,0,"3,474265387",0,0,"9,216289324","2,615703857",0,0,"92,31555934",0,2003
Minas Gerais,"91,92001201",0,0,0,"83,42672618",0,0,"87,11423748",0,"20,25894687",0,0,0,0,"103,6167316",0,0,"0,5821096266",0,0,"0,9837652689","0,6473671794",0,0,"87,5103784",0,2003
Espírito Santo,"110,0288303",0,0,0,"108,1005691",0,0,"119,5072637",0,"5,968249214",0,0,0,0,"126,1910814",0,0,"2,046203385",0,0,"3,787254755","1,982552044",0,0,"111,9589636",0,2003
Rio de Janeiro,"111,0042284",0,0,0,"87,30397265",0,0,"111,4567814",0,"0,4732214366",0,0,0,0,"114,4602544",0,0,"3,388764974",0,0,"0,759565618","3,018455205",0,0,"95,21439213",0,2003
São Paulo,"108,873582",0,0,0,"98,28936285",0,0,"98,31312625",0,"10,08240164",0,0,0,0,"119,8768166",0,0,"0,734207171",0,0,"3,345723079","2,584310911",0,0,"98,77315293",0,2003
Paraná,"105,894504",0,0,0,"99,25762555",0,0,"103,3756427",0,"0,1709749385",0,0,0,0,"107,133427",0,0,"1,819071651",0,0,"1,221612758","2,536022322",0,0,"103,6356009",0,2003
Santa Catarina,"101,990935",0,0,0,"100,7045217",0,0,"101,538887",0,"8,65744136",0,0,0,0,"115,3691823",0,0,"0,2933503252",0,0,"0,5037450257","0,9221299157",0,0,"101,5521118",0,2003
Rio Grande do Sul,"103,8078638",0,0,0,"91,56370462",0,0,"96,19682901",0,"4,545302182",0,0,0,0,"110,9307464",0,0,"0,6415714142",0,0,"1,954882177","1,0183354",0,0,"96,2497905",0,2003
Mato Grosso do Sul,"108,0515708",0,0,0,"97,65587179",0,0,"107,0757001",0,"106,2934747",0,0,0,0,"119,4851376",0,0,"1,059953627",0,0,"1,877850536","1,057405662",0,0,"102,2702372",0,2003
Mato Grosso,"108,0239199",0,0,0,"89,74753399",0,0,"108,2719634",0,"104,1032938",0,0,0,0,"120,9178913",0,0,"0,5633856981",0,0,"4,078297152","0,5729997885",0,0,"100,9441037",0,2003
Goiás,"111,28116",0,0,0,"92,24243741",0,0,"104,1318634",0,"99,83707163",0,0,0,0,"109,9796551",0,0,"1,43268343",0,0,"2,303807093","1,178515179",0,0,"104,0384511",0,2003
Distrito Federal,"115,7125193",0,0,0,"90,00585721",0,0,"96,95641799",0,"0,7245590819",0,0,0,0,"101,655058",0,0,"0,1670390698",0,0,"0,01735470855","1,616157234",0,0,"98,47495499",0,2003
Rondônia,"106,5993708",0,0,0,"94,16462129",0,0,"103,7473641",0,"75,87029419",0,0,0,0,"130,6288243",0,0,"103,3878384",0,0,0,0,0,0,"103,3843814",0,2004
Acre,"116,132179",0,0,0,"83,2398488",0,0,"111,3461773",0,"69,08303865",0,0,0,0,"123,2227777",0,0,"86,58700159",0,0,0,0,0,0,"86,38580661",0,2004
Amazonas,"118,6385556",0,0,0,"77,59756645",0,0,"91,44471235",0,"73,50285971",0,0,0,0,"86,05753056",0,0,"88,50089716",0,0,0,0,0,0,"88,50089716",0,2004
Roraima,"97,49538083",0,0,0,"80,64052556",0,0,"91,0182714",0,"71,0121125",0,0,0,0,"110,3161568",0,0,"85,91664956",0,0,0,0,0,0,"85,91664956",0,2004
Pará,"128,585925",0,0,0,"105,2536181",0,0,"124,9398147",0,"92,7770624",0,0,0,0,"143,0989838",0,0,"116,0092937",0,0,0,0,0,0,"115,9512079",0,2004
Amapá,"121,2045259",0,0,0,"89,79518763",0,0,"104,0174735",0,"74,56316242",0,0,0,0,"129,7622458",0,0,"96,28329991",0,0,0,0,0,0,"96,28329991",0,2004
Tocantins,"109,2676276",0,0,0,"102,1192053",0,0,"106,6458901",0,"85,29411765",0,0,0,0,"97,40553175",0,0,"105,7537982",0,0,0,0,0,0,"105,5979743",0,2004
Maranhão,"129,8106944",0,0,0,"95,98150417",0,0,"108,3413034",0,"91,86657709",0,0,0,0,"106,2956962",0,0,"97,83662016",0,0,0,0,0,0,"97,83662016",0,2004
Piauí,"113,518549",0,0,0,"94,87277842",0,0,"106,0021554",0,"93,77500137",0,0,0,0,"116,0136628",0,0,"100,9279047",0,0,0,0,0,0,"100,9205984",0,2004
Ceará,"115,6985677",0,0,0,"108,5807283",0,0,"115,8449294",0,"0,08592378997",0,0,0,0,"112,890753",0,0,"112,1378276",0,0,0,0,0,0,"112,1378276",0,2004
Rio Grande do Norte,"111,5343749",0,0,0,"95,40553304",0,0,"98,64625556",0,"1,23175003",0,0,0,0,"110,2042423",0,0,"98,46719924",0,0,0,0,0,0,"98,43965212",0,2004
Paraíba,"120,5051528",0,0,0,"98,69772826",0,0,"103,1254522",0,"0,3328027782",0,0,0,0,"114,4520008",0,0,"101,5675493",0,0,0,0,0,0,"101,5675493",0,2004
Pernambuco,"121,6886642",0,0,0,"99,50990225",0,0,"109,8554446",0,"8,772281729",0,0,0,0,"113,7020099",0,0,"108,2995681",0,0,0,0,0,0,"108,2995681",0,2004
Alagoas,"123,3909346",0,0,0,"99,01616659",0,0,"104,9799183",0,"0,05231361166",0,0,0,0,"123,7655675",0,0,"105,5874312",0,0,0,0,0,0,"105,5874312",0,2004
Sergipe,"107,3499023",0,0,0,"100,9243228",0,0,"107,3415247",0,0,0,0,0,0,"120,4132924",0,0,"107,305222",0,0,0,0,0,0,"107,1600112",0,2004
Bahia,"123,2759356",0,0,0,"94,23946618",0,0,"103,1353994",0,"99,30201205",0,0,0,0,"132,655682",0,0,"103,9080499",0,0,0,0,0,0,"103,9080499",0,2004
